seed,method,query_index,query_type,retrieve_tool,process_tool,reward,cost_tokens,latency_ms
1,pheromone_router,40,math-calculation,knowledge_base,calculator,0.3158686710861135,180,25
1,pheromone_router,41,code-snippet,vector_db,small_llm,0.32121983232017604,1150,105
1,pheromone_router,42,code-snippet,knowledge_base,small_llm,0.10177900757768163,1120,110
1,pheromone_router,43,text-summarization,web_search,small_llm,0.16474097758201867,1500,150
1,pheromone_router,44,math-calculation,vector_db,regex_processor,0.0420216186876151,230,25
1,pheromone_router,45,factual-lookup,web_search,small_llm,0.2688002624309707,1500,150
1,pheromone_router,46,text-summarization,knowledge_base,small_llm,0.24670467381791786,1120,110
1,pheromone_router,47,factual-lookup,web_search,small_llm,0.3269625369173517,1500,150
1,pheromone_router,48,text-summarization,web_search,small_llm,0.22087104255493933,1500,150
1,pheromone_router,49,factual-lookup,vector_db,small_llm,0.18980113905539112,1150,105
1,pheromone_router,50,text-summarization,knowledge_base,small_llm,0.276320562186833,1120,110
1,pheromone_router,51,math-calculation,vector_db,small_llm,-0.07780727703413148,1150,105
1,pheromone_router,52,code-snippet,knowledge_base,small_llm,0.12387733239218643,1120,110
1,pheromone_router,53,math-calculation,web_search,regex_processor,-0.04351144010595791,580,70
1,pheromone_router,54,math-calculation,knowledge_base,calculator,0.2369340899950474,180,25
1,pheromone_router,55,math-calculation,knowledge_base,regex_processor,0.06843592589825057,200,30
1,pheromone_router,56,math-calculation,web_search,small_llm,-0.15395638519377014,1500,150
1,pheromone_router,57,text-summarization,web_search,small_llm,0.1707891221901498,1500,150
1,pheromone_router,58,code-snippet,web_search,small_llm,0.1808341276118583,1500,150
1,pheromone_router,59,text-summarization,knowledge_base,small_llm,0.26745439738463794,1120,110
1,pheromone_router,60,code-snippet,vector_db,regex_processor,0.3727758271574513,230,25
1,pheromone_router,61,math-calculation,knowledge_base,small_llm,-0.04866695780852873,1120,110
1,pheromone_router,62,factual-lookup,vector_db,small_llm,0.22324164501004376,1150,105
1,pheromone_router,63,factual-lookup,web_search,small_llm,0.2658768662567433,1500,150
1,pheromone_router,64,code-snippet,vector_db,small_llm,0.26179594906311,1150,105
1,pheromone_router,65,code-snippet,vector_db,regex_processor,0.4273758623218455,230,25
1,pheromone_router,66,text-summarization,knowledge_base,small_llm,0.3260989088463879,1120,110
1,pheromone_router,67,factual-lookup,knowledge_base,small_llm,0.2576982709729818,1120,110
1,pheromone_router,68,text-summarization,vector_db,small_llm,0.5090634202427777,1150,105
1,pheromone_router,69,factual-lookup,web_search,regex_processor,0.12542448217218943,580,70
1,pheromone_router,70,text-summarization,web_search,small_llm,0.22424568429899033,1500,150
1,pheromone_router,71,code-snippet,vector_db,small_llm,0.2976180794551655,1150,105
1,pheromone_router,72,factual-lookup,web_search,small_llm,0.3377944372916096,1500,150
1,pheromone_router,73,math-calculation,web_search,small_llm,-0.1272625676685673,1500,150
1,pheromone_router,74,math-calculation,knowledge_base,small_llm,-0.06545079490699854,1120,110
1,pheromone_router,75,text-summarization,knowledge_base,small_llm,0.2411358266116709,1120,110
1,pheromone_router,76,text-summarization,knowledge_base,small_llm,0.27853477685113504,1120,110
1,pheromone_router,77,text-summarization,knowledge_base,small_llm,0.2347335023196309,1120,110
1,pheromone_router,78,factual-lookup,knowledge_base,small_llm,0.3684885947611105,1120,110
1,pheromone_router,79,math-calculation,web_search,small_llm,-0.15782409675985523,1500,150
1,pheromone_router,80,code-snippet,web_search,small_llm,0.17963945225807015,1500,150
1,pheromone_router,81,factual-lookup,knowledge_base,small_llm,0.2568428080098274,1120,110
1,pheromone_router,82,code-snippet,vector_db,small_llm,0.38276009175528125,1150,105
1,pheromone_router,83,text-summarization,web_search,small_llm,0.20897435588986296,1500,150
1,pheromone_router,84,math-calculation,vector_db,small_llm,-0.07166883111580943,1150,105
1,pheromone_router,85,text-summarization,knowledge_base,small_llm,0.16466225012543964,1120,110
1,pheromone_router,86,code-snippet,web_search,small_llm,0.17946998232982148,1500,150
1,pheromone_router,87,code-snippet,vector_db,small_llm,0.39765573152083644,1150,105
1,pheromone_router,88,factual-lookup,vector_db,small_llm,0.24323294463365155,1150,105
1,pheromone_router,89,factual-lookup,knowledge_base,small_llm,0.3906774604777503,1120,110
1,pheromone_router,90,factual-lookup,web_search,small_llm,0.20549118933188532,1500,150
1,pheromone_router,91,code-snippet,web_search,small_llm,0.18922428931936258,1500,150
1,pheromone_router,92,math-calculation,vector_db,small_llm,-0.02947341365082895,1150,105
1,pheromone_router,93,math-calculation,web_search,small_llm,-0.20351029470873533,1500,150
1,pheromone_router,94,text-summarization,knowledge_base,small_llm,0.20321770297771194,1120,110
1,pheromone_router,95,math-calculation,vector_db,small_llm,-0.04313944912175968,1150,105
1,pheromone_router,96,code-snippet,vector_db,small_llm,0.3656892798660697,1150,105
1,pheromone_router,97,text-summarization,knowledge_base,small_llm,0.29479220525124306,1120,110
1,pheromone_router,98,math-calculation,web_search,small_llm,-0.20981004998535968,1500,150
1,pheromone_router,99,code-snippet,vector_db,small_llm,0.40288525142241205,1150,105
1,random,0,factual-lookup,vector_db,regex_processor,0.11246021184412451,230,25
1,random,1,text-summarization,web_search,small_llm,0.2787900240015421,1500,150
1,random,2,code-snippet,knowledge_base,small_llm,0.15051861640135147,1120,110
1,random,3,code-snippet,knowledge_base,calculator,0.04825732916649686,180,25
1,random,4,math-calculation,web_search,calculator,0.11018727622022853,560,65
1,random,5,math-calculation,knowledge_base,regex_processor,0.0856474065115052,200,30
1,random,6,math-calculation,web_search,calculator,0.11149412220202704,560,65
1,random,7,factual-lookup,knowledge_base,calculator,0.08699620545300292,180,25
1,random,8,text-summarization,web_search,small_llm,0.12879100527731285,1500,150
1,random,9,text-summarization,web_search,calculator,-0.08687346613121835,560,65
1,random,10,factual-lookup,knowledge_base,calculator,0.01738545742151315,180,25
1,random,11,factual-lookup,vector_db,regex_processor,0.12274626066915621,230,25
1,random,12,math-calculation,web_search,regex_processor,-0.05955818033169678,580,70
1,random,13,code-snippet,vector_db,regex_processor,0.3439342107106992,230,25
1,random,14,text-summarization,web_search,calculator,-0.09833220139452163,560,65
1,random,15,math-calculation,web_search,regex_processor,-0.03366196352524918,580,70
1,random,16,factual-lookup,vector_db,small_llm,0.2386795228042176,1150,105
1,random,17,math-calculation,web_search,calculator,0.1526657623379164,560,65
1,random,18,factual-lookup,vector_db,calculator,0.053197128921468766,210,20
1,random,19,code-snippet,web_search,small_llm,0.14849114204501984,1500,150
1,random,20,code-snippet,web_search,calculator,-0.02840756139136999,560,65
1,random,21,code-snippet,vector_db,small_llm,0.32558009008680366,1150,105
1,random,22,factual-lookup,web_search,regex_processor,-0.011852920159784397,580,70
1,random,23,math-calculation,web_search,calculator,0.17937770248532303,560,65
1,random,24,code-snippet,web_search,regex_processor,0.3264085633808743,580,70
1,random,25,text-summarization,vector_db,small_llm,0.42181293587680624,1150,105
1,random,26,math-calculation,vector_db,small_llm,-0.05649456984601797,1150,105
1,random,27,factual-lookup,web_search,small_llm,0.1691771037015976,1500,150
1,random,28,text-summarization,knowledge_base,calculator,-0.033394709211113704,180,25
1,random,29,text-summarization,knowledge_base,regex_processor,0.11891548316414384,200,30
1,random,30,code-snippet,web_search,calculator,-0.0013407991618361176,560,65
1,random,31,code-snippet,vector_db,calculator,0.0204638560753709,210,20
1,random,32,code-snippet,vector_db,regex_processor,0.3617135707513553,230,25
1,random,33,factual-lookup,vector_db,regex_processor,0.11426852294631455,230,25
1,random,34,factual-lookup,knowledge_base,regex_processor,0.16748425948578305,200,30
1,random,35,math-calculation,web_search,regex_processor,-0.06112810365560763,580,70
1,random,36,text-summarization,knowledge_base,calculator,-0.035300774415891155,180,25
1,random,37,text-summarization,web_search,calculator,-0.07095239027174133,560,65
1,random,38,factual-lookup,web_search,calculator,-0.05989835176503962,560,65
1,random,39,factual-lookup,vector_db,regex_processor,0.10324636083684009,230,25
1,random,40,math-calculation,vector_db,small_llm,-0.12452174132851306,1150,105
1,random,41,code-snippet,knowledge_base,regex_processor,0.29278229097471287,200,30
1,random,42,code-snippet,knowledge_base,calculator,0.02483736029038143,180,25
1,random,43,text-summarization,web_search,calculator,-0.08020323434006094,560,65
1,random,44,math-calculation,web_search,small_llm,-0.15718752654234017,1500,150
1,random,45,factual-lookup,web_search,regex_processor,0.014417660247769332,580,70
1,random,46,text-summarization,vector_db,regex_processor,0.12222913541781273,230,25
1,random,47,factual-lookup,vector_db,calculator,0.02685467484994581,210,20
1,random,48,text-summarization,knowledge_base,small_llm,0.2275363599663078,1120,110
1,random,49,factual-lookup,web_search,regex_processor,0.008939054489284115,580,70
1,random,50,text-summarization,vector_db,regex_processor,0.13009938000172616,230,25
1,random,51,math-calculation,web_search,calculator,0.21261694195447395,560,65
1,random,52,code-snippet,web_search,regex_processor,0.3089070570706935,580,70
1,random,53,math-calculation,vector_db,regex_processor,0.02922838341062374,230,25
1,random,54,math-calculation,web_search,small_llm,-0.17650281483762686,1500,150
1,random,55,math-calculation,knowledge_base,regex_processor,0.11677869504209819,200,30
1,random,56,math-calculation,knowledge_base,small_llm,-0.034424853564308217,1120,110
1,random,57,text-summarization,web_search,regex_processor,0.03888309160595943,580,70
1,random,58,code-snippet,web_search,regex_processor,0.2472366285440395,580,70
1,random,59,text-summarization,vector_db,small_llm,0.4228920845382983,1150,105
1,random,60,code-snippet,web_search,regex_processor,0.35452095175276876,580,70
1,random,61,math-calculation,vector_db,calculator,0.21238898473140236,210,20
1,random,62,factual-lookup,knowledge_base,small_llm,0.19485623654704406,1120,110
1,random,63,factual-lookup,web_search,regex_processor,0.05380719565408856,580,70
1,random,64,code-snippet,vector_db,calculator,0.13548238751349134,210,20
1,random,65,code-snippet,web_search,regex_processor,0.24476693408138206,580,70
1,random,66,text-summarization,knowledge_base,regex_processor,0.11646219977952811,200,30
1,random,67,factual-lookup,vector_db,regex_processor,0.19022077829888873,230,25
1,random,68,text-summarization,knowledge_base,regex_processor,0.08813212280100714,200,30
1,random,69,factual-lookup,web_search,calculator,0.050453406024340286,560,65
1,random,70,text-summarization,vector_db,regex_processor,0.19099315024318386,230,25
1,random,71,code-snippet,web_search,regex_processor,0.26705208461941643,580,70
1,random,72,factual-lookup,vector_db,small_llm,0.15083584759130544,1150,105
1,random,73,math-calculation,knowledge_base,small_llm,-0.03773268817422862,1120,110
1,random,74,math-calculation,web_search,calculator,0.1562588227950492,560,65
1,random,75,text-summarization,vector_db,calculator,-0.024031216747227392,210,20
1,random,76,text-summarization,web_search,calculator,-0.121,560,65
1,random,77,text-summarization,web_search,small_llm,0.2509964443559011,1500,150
1,random,78,factual-lookup,vector_db,small_llm,0.1520171704809505,1150,105
1,random,79,math-calculation,web_search,calculator,0.058380939226411244,560,65
1,random,80,code-snippet,knowledge_base,calculator,0.027383206085155015,180,25
1,random,81,factual-lookup,vector_db,calculator,-0.02700146977680328,210,20
1,random,82,code-snippet,web_search,small_llm,0.14051695199131875,1500,150
1,random,83,text-summarization,vector_db,calculator,0.007507030060104357,210,20
1,random,84,math-calculation,knowledge_base,calculator,0.30133704070620715,180,25
1,random,85,text-summarization,vector_db,calculator,-0.020221754234193024,210,20
1,random,86,code-snippet,knowledge_base,regex_processor,0.24168266685234135,200,30
1,random,87,code-snippet,vector_db,calculator,0.09918138974751617,210,20
1,random,88,factual-lookup,knowledge_base,calculator,0.033324738115149424,180,25
1,random,89,factual-lookup,web_search,regex_processor,0.05967010490505631,580,70
1,random,90,factual-lookup,vector_db,regex_processor,0.06237680127682052,230,25
1,random,91,code-snippet,web_search,small_llm,0.17712182048970965,1500,150
1,random,92,math-calculation,knowledge_base,calculator,0.2705082473637221,180,25
1,random,93,math-calculation,web_search,regex_processor,-0.05854091142787832,580,70
1,random,94,text-summarization,vector_db,small_llm,0.4608843011534993,1150,105
1,random,95,math-calculation,knowledge_base,small_llm,-0.04781565417137543,1120,110
1,random,96,code-snippet,web_search,calculator,-0.047163444974318555,560,65
1,random,97,text-summarization,vector_db,regex_processor,0.19922990758607928,230,25
1,random,98,math-calculation,web_search,small_llm,-0.1390466871077222,1500,150
1,random,99,code-snippet,web_search,calculator,0.00990373259569921,560,65
1,greedy-cheapest,0,factual-lookup,vector_db,calculator,0.060194401588633505,210,20
1,greedy-cheapest,1,text-summarization,vector_db,calculator,-0.041,210,20
1,greedy-cheapest,2,code-snippet,vector_db,calculator,0.11357105186312022,210,20
1,greedy-cheapest,3,code-snippet,vector_db,calculator,0.10173672291734195,210,20
1,greedy-cheapest,4,math-calculation,vector_db,calculator,0.27554411633570536,210,20
1,greedy-cheapest,5,math-calculation,vector_db,calculator,0.26042111206578983,210,20
1,greedy-cheapest,6,math-calculation,vector_db,calculator,0.2147700397595543,210,20
1,greedy-cheapest,7,factual-lookup,vector_db,calculator,0.04682723256772104,210,20
1,greedy-cheapest,8,text-summarization,vector_db,calculator,-0.014396865388725602,210,20
1,greedy-cheapest,9,text-summarization,vector_db,calculator,-0.014596728205618723,210,20
1,greedy-cheapest,10,factual-lookup,vector_db,calculator,0.01938899919559793,210,20
1,greedy-cheapest,11,factual-lookup,vector_db,calculator,0.07396258387647392,210,20
1,greedy-cheapest,12,math-calculation,vector_db,calculator,0.10462139442799559,210,20
1,greedy-cheapest,13,code-snippet,vector_db,calculator,0.07371555845690897,210,20
1,greedy-cheapest,14,text-summarization,vector_db,calculator,0.0052997531790072785,210,20
1,greedy-cheapest,15,math-calculation,vector_db,calculator,0.3342060858879893,210,20
1,greedy-cheapest,16,factual-lookup,vector_db,calculator,0.09668057925808163,210,20
1,greedy-cheapest,17,math-calculation,vector_db,calculator,0.29133514981009234,210,20
1,greedy-cheapest,18,factual-lookup,vector_db,calculator,-0.029134859991285893,210,20
1,greedy-cheapest,19,code-snippet,vector_db,calculator,0.09426324533726196,210,20
1,greedy-cheapest,20,code-snippet,vector_db,calculator,0.056618012066813585,210,20
1,greedy-cheapest,21,code-snippet,vector_db,calculator,0.05774529391163639,210,20
1,greedy-cheapest,22,factual-lookup,vector_db,calculator,0.03182709833707017,210,20
1,greedy-cheapest,23,math-calculation,vector_db,calculator,0.24710430820357407,210,20
1,greedy-cheapest,24,code-snippet,vector_db,calculator,0.12522322838389485,210,20
1,greedy-cheapest,25,text-summarization,vector_db,calculator,-0.03403783221872834,210,20
1,greedy-cheapest,26,math-calculation,vector_db,calculator,0.28041216229174876,210,20
1,greedy-cheapest,27,factual-lookup,vector_db,calculator,-0.006472439719508762,210,20
1,greedy-cheapest,28,text-summarization,vector_db,calculator,-0.002012079968326863,210,20
1,greedy-cheapest,29,text-summarization,vector_db,calculator,-0.01741314838135493,210,20
1,greedy-cheapest,30,code-snippet,vector_db,calculator,0.09844363789325503,210,20
1,greedy-cheapest,31,code-snippet,vector_db,calculator,0.045907616359734844,210,20
1,greedy-cheapest,32,code-snippet,vector_db,calculator,0.0755935927692735,210,20
1,greedy-cheapest,33,factual-lookup,vector_db,calculator,0.05720788911980019,210,20
1,greedy-cheapest,34,factual-lookup,vector_db,calculator,0.02861106746470172,210,20
1,greedy-cheapest,35,math-calculation,vector_db,calculator,0.3076338853743969,210,20
1,greedy-cheapest,36,text-summarization,vector_db,calculator,0.021157281398071673,210,20
1,greedy-cheapest,37,text-summarization,vector_db,calculator,0.03129687755272493,210,20
1,greedy-cheapest,38,factual-lookup,vector_db,calculator,-0.023310850761708857,210,20
1,greedy-cheapest,39,factual-lookup,vector_db,calculator,0.01296857556115704,210,20
1,greedy-cheapest,40,math-calculation,vector_db,calculator,0.2942706804061828,210,20
1,greedy-cheapest,41,code-snippet,vector_db,calculator,0.03872153455184769,210,20
1,greedy-cheapest,42,code-snippet,vector_db,calculator,0.12143217560657615,210,20
1,greedy-cheapest,43,text-summarization,vector_db,calculator,-0.005138259573433272,210,20
1,greedy-cheapest,44,math-calculation,vector_db,calculator,0.2812786776888093,210,20
1,greedy-cheapest,45,factual-lookup,vector_db,calculator,0.04292006675649739,210,20
1,greedy-cheapest,46,text-summarization,vector_db,calculator,-0.013382507946892847,210,20
1,greedy-cheapest,47,factual-lookup,vector_db,calculator,-0.041,210,20
1,greedy-cheapest,48,text-summarization,vector_db,calculator,-0.0026205735136909866,210,20
1,greedy-cheapest,49,factual-lookup,vector_db,calculator,0.03233579281135627,210,20
1,greedy-cheapest,50,text-summarization,vector_db,calculator,0.025809242530429384,210,20
1,greedy-cheapest,51,math-calculation,vector_db,calculator,0.25272039579828365,210,20
1,greedy-cheapest,52,code-snippet,vector_db,calculator,0.1148004756727031,210,20
1,greedy-cheapest,53,math-calculation,vector_db,calculator,0.19069018660586826,210,20
1,greedy-cheapest,54,math-calculation,vector_db,calculator,0.3367585939506431,210,20
1,greedy-cheapest,55,math-calculation,vector_db,calculator,0.22117584795111436,210,20
1,greedy-cheapest,56,math-calculation,vector_db,calculator,0.24942943347586752,210,20
1,greedy-cheapest,57,text-summarization,vector_db,calculator,-0.0028984039122629188,210,20
1,greedy-cheapest,58,code-snippet,vector_db,calculator,0.0962763063964415,210,20
1,greedy-cheapest,59,text-summarization,vector_db,calculator,0.01716508485391239,210,20
1,greedy-cheapest,60,code-snippet,vector_db,calculator,0.0488782632691999,210,20
1,greedy-cheapest,61,math-calculation,vector_db,calculator,0.13568853843243409,210,20
1,greedy-cheapest,62,factual-lookup,vector_db,calculator,0.0003314837771406648,210,20
1,greedy-cheapest,63,factual-lookup,vector_db,calculator,0.041518881519443225,210,20
1,greedy-cheapest,64,code-snippet,vector_db,calculator,0.0652105222451363,210,20
1,greedy-cheapest,65,code-snippet,vector_db,calculator,0.1023458950912697,210,20
1,greedy-cheapest,66,text-summarization,vector_db,calculator,0.005625784171335427,210,20
1,greedy-cheapest,67,factual-lookup,vector_db,calculator,-0.0010733735657218677,210,20
1,greedy-cheapest,68,text-summarization,vector_db,calculator,-0.039179646167477336,210,20
1,greedy-cheapest,69,factual-lookup,vector_db,calculator,-0.010321047966928735,210,20
1,greedy-cheapest,70,text-summarization,vector_db,calculator,0.04442306874014575,210,20
1,greedy-cheapest,71,code-snippet,vector_db,calculator,0.0867235088120992,210,20
1,greedy-cheapest,72,factual-lookup,vector_db,calculator,0.016289477799424835,210,20
1,greedy-cheapest,73,math-calculation,vector_db,calculator,0.2475732316260921,210,20
1,greedy-cheapest,74,math-calculation,vector_db,calculator,0.24863041596211968,210,20
1,greedy-cheapest,75,text-summarization,vector_db,calculator,-0.024788040353677446,210,20
1,greedy-cheapest,76,text-summarization,vector_db,calculator,-0.03753058058397817,210,20
1,greedy-cheapest,77,text-summarization,vector_db,calculator,0.05495855984169854,210,20
1,greedy-cheapest,78,factual-lookup,vector_db,calculator,0.028254539316132123,210,20
1,greedy-cheapest,79,math-calculation,vector_db,calculator,0.14823147702599698,210,20
1,greedy-cheapest,80,code-snippet,vector_db,calculator,0.08977187026582581,210,20
1,greedy-cheapest,81,factual-lookup,vector_db,calculator,0.033591856052385315,210,20
1,greedy-cheapest,82,code-snippet,vector_db,calculator,0.11873204109585278,210,20
1,greedy-cheapest,83,text-summarization,vector_db,calculator,0.010306408273124588,210,20
1,greedy-cheapest,84,math-calculation,vector_db,calculator,0.22226879562357357,210,20
1,greedy-cheapest,85,text-summarization,vector_db,calculator,0.00037669726098825407,210,20
1,greedy-cheapest,86,code-snippet,vector_db,calculator,0.09434055534002864,210,20
1,greedy-cheapest,87,code-snippet,vector_db,calculator,0.09578897648643137,210,20
1,greedy-cheapest,88,factual-lookup,vector_db,calculator,-0.01324859979144024,210,20
1,greedy-cheapest,89,factual-lookup,vector_db,calculator,0.08039548152881079,210,20
1,greedy-cheapest,90,factual-lookup,vector_db,calculator,0.03730435692779007,210,20
1,greedy-cheapest,91,code-snippet,vector_db,calculator,0.16631140197383765,210,20
1,greedy-cheapest,92,math-calculation,vector_db,calculator,0.2765360674696615,210,20
1,greedy-cheapest,93,math-calculation,vector_db,calculator,0.2159329000325493,210,20
1,greedy-cheapest,94,text-summarization,vector_db,calculator,-0.0017186249260466788,210,20
1,greedy-cheapest,95,math-calculation,vector_db,calculator,0.23604642221436203,210,20
1,greedy-cheapest,96,code-snippet,vector_db,calculator,0.00398308009951432,210,20
1,greedy-cheapest,97,text-summarization,vector_db,calculator,-0.041,210,20
1,greedy-cheapest,98,math-calculation,vector_db,calculator,0.3103601916507973,210,20
1,greedy-cheapest,99,code-snippet,vector_db,calculator,0.05840720031442546,210,20
1,greedy-advertised,0,factual-lookup,web_search,small_llm,0.32010423318401765,1500,150
1,greedy-advertised,1,text-summarization,knowledge_base,small_llm,0.23504030166505538,1120,110
1,greedy-advertised,2,code-snippet,web_search,small_llm,0.26287918109908653,1500,150
1,greedy-advertised,3,code-snippet,web_search,small_llm,0.20383294750764186,1500,150
1,greedy-advertised,4,math-calculation,vector_db,small_llm,-0.04029419018229527,1150,105
1,greedy-advertised,5,math-calculation,vector_db,small_llm,-0.045978846543538926,1150,105
1,greedy-advertised,6,math-calculation,vector_db,small_llm,-0.07739619736990985,1150,105
1,greedy-advertised,7,factual-lookup,web_search,small_llm,0.28325982740865435,1500,150
1,greedy-advertised,8,text-summarization,knowledge_base,small_llm,0.24754633883501262,1120,110
1,greedy-advertised,9,text-summarization,knowledge_base,small_llm,0.20993229399605925,1120,110
1,greedy-advertised,10,factual-lookup,web_search,small_llm,0.2571475173923144,1500,150
1,greedy-advertised,11,factual-lookup,web_search,small_llm,0.35033621576528967,1500,150
1,greedy-advertised,12,math-calculation,vector_db,small_llm,-0.14508861227423606,1150,105
1,greedy-advertised,13,code-snippet,web_search,small_llm,0.1900909414940571,1500,150
1,greedy-advertised,14,text-summarization,knowledge_base,small_llm,0.2686971639286627,1120,110
1,greedy-advertised,15,math-calculation,vector_db,small_llm,-0.019327447345608234,1150,105
1,greedy-advertised,16,factual-lookup,web_search,small_llm,0.3537750991735608,1500,150
1,greedy-advertised,17,math-calculation,vector_db,small_llm,-0.026197704344836703,1150,105
1,greedy-advertised,18,factual-lookup,web_search,small_llm,0.1784140410808318,1500,150
1,greedy-advertised,19,code-snippet,web_search,small_llm,0.22043331430494723,1500,150
1,greedy-advertised,20,code-snippet,web_search,small_llm,0.13943713695831628,1500,150
1,greedy-advertised,21,code-snippet,web_search,small_llm,0.17876575337815342,1500,150
1,greedy-advertised,22,factual-lookup,web_search,small_llm,0.27156388698413286,1500,150
1,greedy-advertised,23,math-calculation,vector_db,small_llm,-0.06166079589311882,1150,105
1,greedy-advertised,24,code-snippet,web_search,small_llm,0.26329212333122815,1500,150
1,greedy-advertised,25,text-summarization,knowledge_base,small_llm,0.24712821932914583,1120,110
1,greedy-advertised,26,math-calculation,vector_db,small_llm,-0.04331836180963822,1150,105
1,greedy-advertised,27,factual-lookup,web_search,small_llm,0.24310923302672288,1500,150
1,greedy-advertised,28,text-summarization,knowledge_base,small_llm,0.2958897373551618,1120,110
1,greedy-advertised,29,text-summarization,knowledge_base,small_llm,0.18681689495318196,1120,110
1,greedy-advertised,30,code-snippet,web_search,small_llm,0.22051998360541908,1500,150
1,greedy-advertised,31,code-snippet,web_search,small_llm,0.13775493491706609,1500,150
1,greedy-advertised,32,code-snippet,web_search,small_llm,0.20424696412900306,1500,150
1,greedy-advertised,33,factual-lookup,web_search,small_llm,0.3135895234440355,1500,150
1,greedy-advertised,34,factual-lookup,web_search,small_llm,0.23157123476239821,1500,150
1,greedy-advertised,35,math-calculation,vector_db,small_llm,-0.026696024427621368,1150,105
1,greedy-advertised,36,text-summarization,knowledge_base,small_llm,0.23176757731263606,1120,110
1,greedy-advertised,37,text-summarization,knowledge_base,small_llm,0.2880034323973718,1120,110
1,greedy-advertised,38,factual-lookup,web_search,small_llm,0.19053602806548153,1500,150
1,greedy-advertised,39,factual-lookup,web_search,small_llm,0.24564545453073533,1500,150
1,greedy-advertised,40,math-calculation,vector_db,small_llm,-0.030398781767840055,1150,105
1,greedy-advertised,41,code-snippet,web_search,small_llm,0.10970684219796484,1500,150
1,greedy-advertised,42,code-snippet,web_search,small_llm,0.2694559067521172,1500,150
1,greedy-advertised,43,text-summarization,knowledge_base,small_llm,0.22256389891777575,1120,110
1,greedy-advertised,44,math-calculation,vector_db,small_llm,-0.03519889077212657,1150,105
1,greedy-advertised,45,factual-lookup,web_search,small_llm,0.30903219199962556,1500,150
1,greedy-advertised,46,text-summarization,knowledge_base,small_llm,0.24208581760937278,1120,110
1,greedy-advertised,47,factual-lookup,web_search,small_llm,0.1874572862460731,1500,150
1,greedy-advertised,48,text-summarization,knowledge_base,small_llm,0.2472274355573981,1120,110
1,greedy-advertised,49,factual-lookup,web_search,small_llm,0.24186223895382714,1500,150
1,greedy-advertised,50,text-summarization,knowledge_base,small_llm,0.24222103701652978,1120,110
1,greedy-advertised,51,math-calculation,vector_db,small_llm,-0.04862658457422489,1150,105
1,greedy-advertised,52,code-snippet,web_search,small_llm,0.2744555688839841,1500,150
1,greedy-advertised,53,math-calculation,vector_db,small_llm,-0.09848180881054056,1150,105
1,greedy-advertised,54,math-calculation,vector_db,small_llm,-0.008939164575958919,1150,105
1,greedy-advertised,55,math-calculation,vector_db,small_llm,-0.07202000567474767,1150,105
1,greedy-advertised,56,math-calculation,vector_db,small_llm,-0.047889451836466146,1150,105
1,greedy-advertised,57,text-summarization,knowledge_base,small_llm,0.2549564945021763,1120,110
1,greedy-advertised,58,code-snippet,web_search,small_llm,0.1928785452160014,1500,150
1,greedy-advertised,59,text-summarization,knowledge_base,small_llm,0.21881746435088859,1120,110
1,greedy-advertised,60,code-snippet,web_search,small_llm,0.223217947536627,1500,150
1,greedy-advertised,61,math-calculation,vector_db,small_llm,-0.11737153358024943,1150,105
1,greedy-advertised,62,factual-lookup,web_search,small_llm,0.2499537575564053,1500,150
1,greedy-advertised,63,factual-lookup,web_search,small_llm,0.25861359922164945,1500,150
1,greedy-advertised,64,code-snippet,web_search,small_llm,0.16015213427808306,1500,150
1,greedy-advertised,65,code-snippet,web_search,small_llm,0.21070207220831744,1500,150
1,greedy-advertised,66,text-summarization,knowledge_base,small_llm,0.24041364240764304,1120,110
1,greedy-advertised,67,factual-lookup,web_search,small_llm,0.2249549061662936,1500,150
1,greedy-advertised,68,text-summarization,knowledge_base,small_llm,0.21480816804867667,1120,110
1,greedy-advertised,69,factual-lookup,web_search,small_llm,0.2167934988352444,1500,150
1,greedy-advertised,70,text-summarization,knowledge_base,small_llm,0.22335528153523784,1120,110
1,greedy-advertised,71,code-snippet,web_search,small_llm,0.2061297767158557,1500,150
1,greedy-advertised,72,factual-lookup,web_search,small_llm,0.2648171757655044,1500,150
1,greedy-advertised,73,math-calculation,vector_db,small_llm,-0.05515039538182559,1150,105
1,greedy-advertised,74,math-calculation,vector_db,small_llm,-0.0654415246461349,1150,105
1,greedy-advertised,75,text-summarization,knowledge_base,small_llm,0.27659281328757035,1120,110
1,greedy-advertised,76,text-summarization,knowledge_base,small_llm,0.18270180502687158,1120,110
1,greedy-advertised,77,text-summarization,knowledge_base,small_llm,0.2584727327822338,1120,110
1,greedy-advertised,78,factual-lookup,web_search,small_llm,0.24186709034979187,1500,150
1,greedy-advertised,79,math-calculation,vector_db,small_llm,-0.11380529927505557,1150,105
1,greedy-advertised,80,code-snippet,web_search,small_llm,0.24059943713894966,1500,150
1,greedy-advertised,81,factual-lookup,web_search,small_llm,0.26175187125603344,1500,150
1,greedy-advertised,82,code-snippet,web_search,small_llm,0.2608278290807054,1500,150
1,greedy-advertised,83,text-summarization,knowledge_base,small_llm,0.3529531382957618,1120,110
1,greedy-advertised,84,math-calculation,vector_db,small_llm,-0.07299438723173832,1150,105
1,greedy-advertised,85,text-summarization,knowledge_base,small_llm,0.2522550454146202,1120,110
1,greedy-advertised,86,code-snippet,web_search,small_llm,0.21392973656283149,1500,150
1,greedy-advertised,87,code-snippet,web_search,small_llm,0.1604122771263401,1500,150
