seed,method,query_index,query_type,retrieve_tool,process_tool,reward,cost_tokens,latency_ms
1,pheromone_router,40,math-calculation,knowledge_base,calculator,0.3158686710861135,180,25
1,pheromone_router,41,code-snippet,vector_db,small_llm,0.32121983232017604,1150,105
1,pheromone_router,42,code-snippet,knowledge_base,small_llm,0.10177900757768163,1120,110
1,pheromone_router,43,text-summarization,web_search,small_llm,0.16474097758201867,1500,150
1,pheromone_router,44,math-calculation,vector_db,regex_processor,0.0420216186876151,230,25
1,pheromone_router,45,factual-lookup,web_search,small_llm,0.2688002624309707,1500,150
1,pheromone_router,46,text-summarization,knowledge_base,small_llm,0.24670467381791786,1120,110
1,pheromone_router,47,factual-lookup,web_search,small_llm,0.3269625369173517,1500,150
1,pheromone_router,48,text-summarization,web_search,small_llm,0.22087104255493933,1500,150
1,pheromone_router,49,factual-lookup,vector_db,small_llm,0.18980113905539112,1150,105
1,pheromone_router,50,text-summarization,knowledge_base,small_llm,0.276320562186833,1120,110
1,pheromone_router,51,math-calculation,vector_db,small_llm,-0.07780727703413148,1150,105
1,pheromone_router,52,code-snippet,knowledge_base,small_llm,0.12387733239218643,1120,110
1,pheromone_router,53,math-calculation,web_search,regex_processor,-0.23542816308709666,580,190
1,pheromone_router,54,math-calculation,knowledge_base,calculator,0.2369340899950474,180,25
1,pheromone_router,55,math-calculation,knowledge_base,regex_processor,0.06843592589825057,200,30
1,pheromone_router,56,math-calculation,web_search,small_llm,-0.39533508893622543,1500,270
1,pheromone_router,57,text-summarization,web_search,small_llm,-0.42000000000000004,1500,270
1,pheromone_router,58,code-snippet,web_search,small_llm,-0.3705497528588589,1500,270
1,pheromone_router,59,text-summarization,knowledge_base,small_llm,0.26745439738463794,1120,110
1,pheromone_router,60,code-snippet,vector_db,regex_processor,0.3727758271574513,230,25
1,pheromone_router,61,math-calculation,knowledge_base,small_llm,-0.04866695780852873,1120,110
1,pheromone_router,62,factual-lookup,vector_db,small_llm,0.22324164501004376,1150,105
1,pheromone_router,63,factual-lookup,web_search,small_llm,-0.3699872802462271,1500,270
1,pheromone_router,64,code-snippet,vector_db,small_llm,0.26179594906311,1150,105
1,pheromone_router,65,code-snippet,vector_db,regex_processor,0.4273758623218455,230,25
1,pheromone_router,66,text-summarization,knowledge_base,small_llm,0.3260989088463879,1120,110
1,pheromone_router,67,factual-lookup,knowledge_base,small_llm,0.2576982709729818,1120,110
1,pheromone_router,68,text-summarization,vector_db,small_llm,0.5090634202427777,1150,105
1,pheromone_router,69,factual-lookup,web_search,regex_processor,-0.22775687532371305,580,190
1,pheromone_router,70,text-summarization,web_search,small_llm,-0.34128316576539025,1500,270
1,pheromone_router,71,code-snippet,vector_db,small_llm,0.2976180794551655,1150,105
1,pheromone_router,72,factual-lookup,vector_db,small_llm,0.255216240468915,1150,105
1,pheromone_router,73,math-calculation,vector_db,small_llm,-0.015404861552791305,1150,105
1,pheromone_router,74,math-calculation,knowledge_base,small_llm,-0.06545079490699854,1120,110
1,pheromone_router,75,text-summarization,knowledge_base,small_llm,0.2411358266116709,1120,110
1,pheromone_router,76,text-summarization,knowledge_base,small_llm,0.27853477685113504,1120,110
1,pheromone_router,77,text-summarization,knowledge_base,small_llm,0.2347335023196309,1120,110
1,pheromone_router,78,factual-lookup,knowledge_base,small_llm,0.3684885947611105,1120,110
1,pheromone_router,79,math-calculation,web_search,small_llm,-0.3858362844299059,1500,270
1,pheromone_router,80,code-snippet,web_search,small_llm,-0.4150324239721356,1500,270
1,pheromone_router,81,factual-lookup,knowledge_base,small_llm,0.2568428080098274,1120,110
1,pheromone_router,82,code-snippet,vector_db,small_llm,0.38276009175528125,1150,105
1,pheromone_router,83,text-summarization,vector_db,small_llm,0.48897435588986293,1150,105
1,pheromone_router,84,math-calculation,vector_db,small_llm,-0.07166883111580943,1150,105
1,pheromone_router,85,text-summarization,knowledge_base,small_llm,0.16466225012543964,1120,110
1,pheromone_router,86,code-snippet,web_search,small_llm,-0.4151709539740024,1500,270
1,pheromone_router,87,code-snippet,vector_db,small_llm,0.39765573152083644,1150,105
1,pheromone_router,88,factual-lookup,vector_db,small_llm,0.24323294463365155,1150,105
1,pheromone_router,89,factual-lookup,knowledge_base,small_llm,0.3906774604777503,1120,110
1,pheromone_router,90,factual-lookup,web_search,small_llm,-0.42000000000000004,1500,270
1,pheromone_router,91,code-snippet,web_search,small_llm,-0.42000000000000004,1500,270
1,pheromone_router,92,math-calculation,vector_db,small_llm,-0.02947341365082895,1150,105
1,pheromone_router,93,math-calculation,web_search,small_llm,-0.42000000000000004,1500,270
1,pheromone_router,94,text-summarization,knowledge_base,small_llm,0.20321770297771194,1120,110
1,pheromone_router,95,math-calculation,vector_db,small_llm,-0.04313944912175968,1150,105
1,pheromone_router,96,code-snippet,vector_db,small_llm,0.3656892798660697,1150,105
1,pheromone_router,97,text-summarization,knowledge_base,small_llm,0.29479220525124306,1120,110
1,pheromone_router,98,math-calculation,web_search,small_llm,-0.42000000000000004,1500,270
1,pheromone_router,99,code-snippet,vector_db,small_llm,0.40288525142241205,1150,105
1,greedy-advertised,0,factual-lookup,web_search,small_llm,0.32010423318401765,1500,150
1,greedy-advertised,1,text-summarization,knowledge_base,small_llm,0.23504030166505538,1120,110
1,greedy-advertised,2,code-snippet,web_search,small_llm,0.26287918109908653,1500,150
1,greedy-advertised,3,code-snippet,web_search,small_llm,0.20383294750764186,1500,150
1,greedy-advertised,4,math-calculation,vector_db,small_llm,-0.04029419018229527,1150,105
1,greedy-advertised,5,math-calculation,vector_db,small_llm,-0.045978846543538926,1150,105
1,greedy-advertised,6,math-calculation,vector_db,small_llm,-0.07739619736990985,1150,105
1,greedy-advertised,7,factual-lookup,web_search,small_llm,0.28325982740865435,1500,150
1,greedy-advertised,8,text-summarization,knowledge_base,small_llm,0.24754633883501262,1120,110
1,greedy-advertised,9,text-summarization,knowledge_base,small_llm,0.20993229399605925,1120,110
1,greedy-advertised,10,factual-lookup,web_search,small_llm,0.2571475173923144,1500,150
1,greedy-advertised,11,factual-lookup,web_search,small_llm,0.35033621576528967,1500,150
1,greedy-advertised,12,math-calculation,vector_db,small_llm,-0.14508861227423606,1150,105
1,greedy-advertised,13,code-snippet,web_search,small_llm,0.1900909414940571,1500,150
1,greedy-advertised,14,text-summarization,knowledge_base,small_llm,0.2686971639286627,1120,110
1,greedy-advertised,15,math-calculation,vector_db,small_llm,-0.019327447345608234,1150,105
1,greedy-advertised,16,factual-lookup,web_search,small_llm,0.3537750991735608,1500,150
1,greedy-advertised,17,math-calculation,vector_db,small_llm,-0.026197704344836703,1150,105
1,greedy-advertised,18,factual-lookup,web_search,small_llm,0.1784140410808318,1500,150
1,greedy-advertised,19,code-snippet,web_search,small_llm,0.22043331430494723,1500,150
1,greedy-advertised,20,code-snippet,web_search,small_llm,0.13943713695831628,1500,150
1,greedy-advertised,21,code-snippet,web_search,small_llm,0.17876575337815342,1500,150
1,greedy-advertised,22,factual-lookup,web_search,small_llm,0.27156388698413286,1500,150
1,greedy-advertised,23,math-calculation,vector_db,small_llm,-0.06166079589311882,1150,105
1,greedy-advertised,24,code-snippet,web_search,small_llm,0.26329212333122815,1500,150
1,greedy-advertised,25,text-summarization,knowledge_base,small_llm,0.24712821932914583,1120,110
1,greedy-advertised,26,math-calculation,vector_db,small_llm,-0.04331836180963822,1150,105
1,greedy-advertised,27,factual-lookup,web_search,small_llm,0.24310923302672288,1500,150
1,greedy-advertised,28,text-summarization,knowledge_base,small_llm,0.2958897373551618,1120,110
1,greedy-advertised,29,text-summarization,knowledge_base,small_llm,0.18681689495318196,1120,110
1,greedy-advertised,30,code-snippet,web_search,small_llm,0.22051998360541908,1500,150
1,greedy-advertised,31,code-snippet,web_search,small_llm,0.13775493491706609,1500,150
1,greedy-advertised,32,code-snippet,web_search,small_llm,0.20424696412900306,1500,150
1,greedy-advertised,33,factual-lookup,web_search,small_llm,0.3135895234440355,1500,150
1,greedy-advertised,34,factual-lookup,web_search,small_llm,0.23157123476239821,1500,150
1,greedy-advertised,35,math-calculation,vector_db,small_llm,-0.026696024427621368,1150,105
1,greedy-advertised,36,text-summarization,knowledge_base,small_llm,0.23176757731263606,1120,110
1,greedy-advertised,37,text-summarization,knowledge_base,small_llm,0.2880034323973718,1120,110
1,greedy-advertised,38,factual-lookup,web_search,small_llm,0.19053602806548153,1500,150
1,greedy-advertised,39,factual-lookup,web_search,small_llm,0.24564545453073533,1500,150
1,greedy-advertised,40,math-calculation,vector_db,small_llm,-0.030398781767840055,1150,105
1,greedy-advertised,41,code-snippet,web_search,small_llm,0.10970684219796484,1500,150
1,greedy-advertised,42,code-snippet,web_search,small_llm,0.2694559067521172,1500,150
1,greedy-advertised,43,text-summarization,knowledge_base,small_llm,0.22256389891777575,1120,110
1,greedy-advertised,44,math-calculation,vector_db,small_llm,-0.03519889077212657,1150,105
1,greedy-advertised,45,factual-lookup,web_search,small_llm,0.30903219199962556,1500,150
1,greedy-advertised,46,text-summarization,knowledge_base,small_llm,0.24208581760937278,1120,110
1,greedy-advertised,47,factual-lookup,web_search,small_llm,0.1874572862460731,1500,150
1,greedy-advertised,48,text-summarization,knowledge_base,small_llm,0.2472274355573981,1120,110
1,greedy-advertised,49,factual-lookup,web_search,small_llm,-0.42000000000000004,1500,270
1,greedy-advertised,50,text-summarization,knowledge_base,small_llm,0.24222103701652978,1120,110
1,greedy-advertised,51,math-calculation,vector_db,small_llm,-0.04862658457422489,1150,105
1,greedy-advertised,52,code-snippet,web_search,small_llm,-0.3235749946406364,1500,270
1,greedy-advertised,53,math-calculation,vector_db,small_llm,-0.09848180881054056,1150,105
1,greedy-advertised,54,math-calculation,vector_db,small_llm,-0.008939164575958919,1150,105
1,greedy-advertised,55,math-calculation,vector_db,small_llm,-0.07202000567474767,1150,105
1,greedy-advertised,56,math-calculation,vector_db,small_llm,-0.047889451836466146,1150,105
1,greedy-advertised,57,text-summarization,knowledge_base,small_llm,0.2549564945021763,1120,110
1,greedy-advertised,58,code-snippet,web_search,small_llm,-0.4075345774995547,1500,270
1,greedy-advertised,59,text-summarization,knowledge_base,small_llm,0.21881746435088859,1120,110
1,greedy-advertised,60,code-snippet,web_search,small_llm,-0.3223531864156463,1500,270
1,greedy-advertised,61,math-calculation,vector_db,small_llm,-0.11737153358024943,1150,105
1,greedy-advertised,62,factual-lookup,web_search,small_llm,-0.3224410132474447,1500,270
1,greedy-advertised,63,factual-lookup,web_search,small_llm,-0.42000000000000004,1500,270
1,greedy-advertised,64,code-snippet,web_search,small_llm,-0.41343216491365664,1500,270
1,greedy-advertised,65,code-snippet,web_search,small_llm,-0.39142798516470706,1500,270
1,greedy-advertised,66,text-summarization,knowledge_base,small_llm,0.24041364240764304,1120,110
1,greedy-advertised,67,factual-lookup,web_search,small_llm,-0.3970348941693842,1500,270
1,greedy-advertised,68,text-summarization,knowledge_base,small_llm,0.21480816804867667,1120,110
1,greedy-advertised,69,factual-lookup,web_search,small_llm,-0.39263252092430184,1500,270
1,greedy-advertised,70,text-summarization,knowledge_base,small_llm,0.22335528153523784,1120,110
1,greedy-advertised,71,code-snippet,web_search,small_llm,-0.37988791758366314,1500,270
1,greedy-advertised,72,factual-lookup,web_search,small_llm,-0.3762442591197964,1500,270
1,greedy-advertised,73,math-calculation,vector_db,small_llm,-0.05515039538182559,1150,105
1,greedy-advertised,74,math-calculation,vector_db,small_llm,-0.0654415246461349,1150,105
1,greedy-advertised,75,text-summarization,knowledge_base,small_llm,0.27659281328757035,1120,110
1,greedy-advertised,76,text-summarization,knowledge_base,small_llm,0.18270180502687158,1120,110
1,greedy-advertised,77,text-summarization,knowledge_base,small_llm,0.2584727327822338,1120,110
1,greedy-advertised,78,factual-lookup,web_search,small_llm,-0.42000000000000004,1500,270
1,greedy-advertised,79,math-calculation,vector_db,small_llm,-0.11380529927505557,1150,105
1,greedy-advertised,80,code-snippet,web_search,small_llm,-0.3403923215043604,1500,270
1,greedy-advertised,81,factual-lookup,web_search,small_llm,-0.40866612662660073,1500,270
1,greedy-advertised,82,code-snippet,web_search,small_llm,-0.34492275412227336,1500,270
1,greedy-advertised,83,text-summarization,knowledge_base,small_llm,0.3529531382957618,1120,110
1,greedy-advertised,84,math-calculation,vector_db,small_llm,-0.07299438723173832,1150,105
1,greedy-advertised,85,text-summarization,knowledge_base,small_llm,0.2522550454146202,1120,110
1,greedy-advertised,86,code-snippet,web_search,small_llm,-0.37835432675681413,1500,270
1,greedy-advertised,87,code-snippet,web_search,small_llm,-0.42000000000000004,1500,270
1,greedy-advertised,88,factual-lookup,web_search,small_llm,-0.4084894238799378,1500,270
1,greedy-advertised,89,factual-lookup,web_search,small_llm,-0.365473834720201,1500,270
1,greedy-advertised,90,factual-lookup,web_search,small_llm,-0.3746076170347033,1500,270
1,greedy-advertised,91,code-snippet,web_search,small_llm,-0.4166327780851558,1500,270
1,greedy-advertised,92,math-calculation,vector_db,small_llm,-0.05038949287456096,1150,105
1,greedy-advertised,93,math-calculation,vector_db,small_llm,-0.07530488476829617,1150,105
1,greedy-advertised,94,text-summarization,knowledge_base,small_llm,0.1827105940465025,1120,110
1,greedy-advertised,95,math-calculation,vector_db,small_llm,-0.050637773657887575,1150,105
1,greedy-advertised,96,code-snippet,web_search,small_llm,-0.3499083302095245,1500,270
1,greedy-advertised,97,text-summarization,knowledge_base,small_llm,0.21437555390434196,1120,110
1,greedy-advertised,98,math-calculation,vector_db,small_llm,-0.021497025333045927,1150,105
1,greedy-advertised,99,code-snippet,web_search,small_llm,-0.3583158806253982,1500,270
1,oracle,0,factual-lookup,web_search,small_llm,0.32010423318401765,1500,150
1,oracle,1,text-summarization,vector_db,small_llm,0.45825083627000085,1150,105
1,oracle,2,code-snippet,vector_db,regex_processor,0.45420494852994825,230,25
1,oracle,3,code-snippet,vector_db,regex_processor,0.4063128920333348,230,25
1,oracle,4,math-calculation,knowledge_base,calculator,0.32327944757734417,180,25
1,oracle,5,math-calculation,knowledge_base,calculator,0.3084211120657898,180,25
1,oracle,6,math-calculation,knowledge_base,calculator,0.26136276488957166,180,25
1,oracle,7,factual-lookup,web_search,small_llm,0.28325982740865435,1500,150
1,oracle,8,text-summarization,vector_db,small_llm,0.4833906294479491,1150,105
1,oracle,9,text-summarization,vector_db,small_llm,0.44621739098832336,1150,105
1,oracle,10,factual-lookup,web_search,small_llm,0.2571475173923144,1500,150
1,oracle,11,factual-lookup,web_search,small_llm,0.35033621576528967,1500,150
1,oracle,12,math-calculation,knowledge_base,calculator,0.1468988613130764,180,25
1,oracle,13,code-snippet,vector_db,regex_processor,0.3873462561555299,230,25
1,oracle,14,text-summarization,vector_db,small_llm,0.5109136880664448,1150,105
1,oracle,15,math-calculation,knowledge_base,calculator,0.37842603398125857,180,25
1,oracle,16,factual-lookup,web_search,small_llm,0.3537750991735608,1500,150
1,oracle,17,math-calculation,knowledge_base,calculator,0.33933514981009233,180,25
1,oracle,18,factual-lookup,web_search,small_llm,0.1784140410808318,1500,150
1,oracle,19,code-snippet,vector_db,regex_processor,0.4164498639428305,230,25
1,oracle,20,code-snippet,vector_db,regex_processor,0.3439342107106992,230,25
1,oracle,21,code-snippet,vector_db,regex_processor,0.3739442019184557,230,25
1,oracle,22,factual-lookup,web_search,small_llm,0.27156388698413286,1500,150
1,oracle,23,math-calculation,knowledge_base,calculator,0.2928385790577883,180,25
1,oracle,24,code-snippet,vector_db,regex_processor,0.45806693017854033,230,25
1,oracle,25,text-summarization,vector_db,small_llm,0.476400341486767,1150,105
1,oracle,26,math-calculation,knowledge_base,calculator,0.3261585622455811,180,25
1,oracle,27,factual-lookup,web_search,small_llm,0.24310923302672288,1500,150
1,oracle,28,text-summarization,vector_db,small_llm,0.5351389441724683,1150,105
1,oracle,29,text-summarization,vector_db,small_llm,0.42239315155359647,1150,105
1,oracle,30,code-snippet,vector_db,regex_processor,0.4177961948625436,230,25
1,oracle,31,code-snippet,vector_db,regex_processor,0.3393529132362105,230,25
1,oracle,32,code-snippet,vector_db,regex_processor,0.3985832060904505,230,25
1,oracle,33,factual-lookup,web_search,small_llm,0.3135895234440355,1500,150
1,oracle,34,factual-lookup,web_search,small_llm,0.23157123476239821,1500,150
1,oracle,35,math-calculation,knowledge_base,calculator,0.35389006826347064,180,25
1,oracle,36,text-summarization,vector_db,small_llm,0.480670625152381,1150,105
1,oracle,37,text-summarization,vector_db,small_llm,0.5387019707820914,1150,105
1,oracle,38,factual-lookup,web_search,small_llm,0.19053602806548153,1500,150
1,oracle,39,factual-lookup,web_search,small_llm,0.24564545453073533,1500,150
1,oracle,40,math-calculation,knowledge_base,calculator,0.34175476252712567,180,25
1,oracle,41,code-snippet,vector_db,regex_processor,0.3159503037409702,230,25
1,oracle,42,code-snippet,vector_db,regex_processor,0.46152690152125747,230,25
1,oracle,43,text-summarization,vector_db,small_llm,0.46205078896068474,1150,105
1,oracle,44,math-calculation,knowledge_base,calculator,0.3292786776888093,180,25
1,oracle,45,factual-lookup,web_search,small_llm,0.30903219199962556,1500,150
1,oracle,46,text-summarization,vector_db,small_llm,0.4783502167995247,1150,105
1,oracle,47,factual-lookup,web_search,small_llm,0.1874572862460731,1500,150
1,oracle,48,text-summarization,vector_db,small_llm,0.4871399368571988,1150,105
1,oracle,49,factual-lookup,knowledge_base,small_llm,0.22736613685529186,1120,110
1,oracle,50,text-summarization,vector_db,small_llm,0.4925015969704766,1150,105
1,oracle,51,math-calculation,knowledge_base,calculator,0.30072039579828364,180,25
1,oracle,52,code-snippet,vector_db,regex_processor,0.46327156580198364,230,25
1,oracle,53,math-calculation,knowledge_base,calculator,0.23390439002660668,180,25
1,oracle,54,math-calculation,knowledge_base,calculator,0.3834803634676742,180,25
1,oracle,55,math-calculation,knowledge_base,calculator,0.26853649067126645,180,25
1,oracle,56,math-calculation,knowledge_base,calculator,0.29742943347586753,180,25
1,oracle,57,text-summarization,vector_db,small_llm,0.49462836429740653,1150,105
1,oracle,58,code-snippet,vector_db,regex_processor,0.39641181337061737,230,25
1,oracle,59,text-summarization,vector_db,small_llm,0.4666410823479381,1150,105
1,oracle,60,code-snippet,vector_db,regex_processor,0.4049767010939532,230,25
1,oracle,61,math-calculation,knowledge_base,calculator,0.1836885384324341,180,25
1,oracle,62,factual-lookup,knowledge_base,small_llm,0.2880243049198594,1120,110
1,oracle,63,factual-lookup,knowledge_base,small_llm,0.24219633221829592,1120,110
1,oracle,64,code-snippet,vector_db,regex_processor,0.3621924824936786,230,25
1,oracle,65,code-snippet,vector_db,regex_processor,0.4116429584241753,230,25
1,oracle,66,text-summarization,vector_db,small_llm,0.48338717790864505,1150,105
1,oracle,67,factual-lookup,knowledge_base,small_llm,0.21928993944368066,1120,110
1,oracle,68,text-summarization,vector_db,small_llm,0.4424281722340777,1150,105
1,oracle,69,factual-lookup,knowledge_base,small_llm,0.21322249554198672,1120,110
1,oracle,70,text-summarization,vector_db,small_llm,0.4753552815352379,1150,105
1,oracle,71,code-snippet,vector_db,regex_processor,0.4033939033044656,230,25
1,oracle,72,factual-lookup,knowledge_base,small_llm,0.25597360328462093,1120,110
1,oracle,73,math-calculation,knowledge_base,calculator,0.2955732316260921,180,25
1,oracle,74,math-calculation,knowledge_base,calculator,0.29273217414478864,180,25
1,oracle,75,text-summarization,vector_db,small_llm,0.5087123764964574,1150,105
1,oracle,76,text-summarization,vector_db,small_llm,0.4109458666518835,1150,105
1,oracle,77,text-summarization,vector_db,small_llm,0.5104727327822339,1150,105
1,oracle,78,factual-lookup,knowledge_base,small_llm,0.2286665211557843,1120,110
1,oracle,79,math-calculation,knowledge_base,calculator,0.195227559693134,180,25
1,oracle,80,code-snippet,vector_db,regex_processor,0.43026103070272603,230,25
1,oracle,81,factual-lookup,knowledge_base,small_llm,0.24801553827559444,1120,110
1,oracle,82,code-snippet,vector_db,regex_processor,0.454235834874619,230,25
1,oracle,83,text-summarization,vector_db,small_llm,0.5950677316999652,1150,105
1,oracle,84,math-calculation,knowledge_base,calculator,0.268953847648607,180,25
1,oracle,85,text-summarization,vector_db,small_llm,0.49311426270809666,1150,105
1,oracle,86,code-snippet,vector_db,regex_processor,0.41158986000929276,230,25
1,oracle,87,code-snippet,vector_db,regex_processor,0.37201772497105356,230,25
1,oracle,88,factual-lookup,knowledge_base,small_llm,0.19551712500329885,1120,110
1,oracle,89,factual-lookup,knowledge_base,small_llm,0.3319258905567771,1120,110
1,oracle,90,factual-lookup,knowledge_base,small_llm,0.2794358572345038,1120,110
1,oracle,91,code-snippet,vector_db,regex_processor,0.4610058943395388,230,25
1,oracle,92,math-calculation,knowledge_base,calculator,0.32068783079380403,180,25
1,oracle,93,math-calculation,knowledge_base,calculator,0.26315034815397903,180,25
1,oracle,94,text-summarization,vector_db,small_llm,0.42431847413413404,1150,105
1,oracle,95,math-calculation,knowledge_base,calculator,0.28404642221436205,180,25
1,oracle,96,code-snippet,vector_db,regex_processor,0.34603694669022045,230,25
1,oracle,97,text-summarization,vector_db,small_llm,0.4336572101602959,1150,105
1,oracle,98,math-calculation,knowledge_base,calculator,0.3577804563236168,180,25
1,oracle,99,code-snippet,vector_db,regex_processor,0.39011733661910036,230,25
2,pheromone_router,0,factual-lookup,knowledge_base,regex_processor,0.15045446642424082,200,30
2,pheromone_router,1,text-summarization,knowledge_base,small_llm,0.25837526361266927,1120,110
2,pheromone_router,2,code-snippet,web_search,small_llm,0.2104295369443719,1500,150
2,pheromone_router,3,code-snippet,knowledge_base,small_llm,0.16283590124459976,1120,110
2,pheromone_router,4,math-calculation,web_search,calculator,0.19823056790040988,560,65
2,pheromone_router,5,math-calculation,web_search,small_llm,-0.12852938009700876,1500,150
2,pheromone_router,6,math-calculation,vector_db,small_llm,-0.06413361081641825,1150,105
2,pheromone_router,7,factual-lookup,vector_db,small_llm,0.22758856041238942,1150,105
2,pheromone_router,8,text-summarization,knowledge_base,small_llm,0.329743311996477,1120,110
2,pheromone_router,9,text-summarization,web_search,small_llm,0.3095252897779264,1500,150
2,pheromone_router,10,factual-lookup,knowledge_base,regex_processor,0.13391691779075698,200,30
2,pheromone_router,11,factual-lookup,knowledge_base,small_llm,0.2361998644866489,1120,110
2,pheromone_router,12,math-calculation,vector_db,small_llm,-0.056190441131430485,1150,105
2,pheromone_router,13,code-snippet,vector_db,small_llm,0.3801034254335506,1150,105
2,pheromone_router,14,text-summarization,vector_db,regex_processor,0.1723794339267516,230,25
2,pheromone_router,15,math-calculation,vector_db,small_llm,-0.012865967353495406,1150,105
2,pheromone_router,16,factual-lookup,vector_db,small_llm,0.17761577871007986,1150,105
2,pheromone_router,17,math-calculation,vector_db,small_llm,-0.052950544258570875,1150,105
2,pheromone_router,18,factual-lookup,vector_db,small_llm,0.21910182661846897,1150,105
2,pheromone_router,19,code-snippet,web_search,regex_processor,0.1988376221853051,580,70
2,pheromone_router,20,code-snippet,knowledge_base,small_llm,0.1166494847068871,1120,110
2,pheromone_router,21,code-snippet,web_search,small_llm,0.1433933744711282,1500,150
2,pheromone_router,22,factual-lookup,web_search,small_llm,0.3130180209037002,1500,150
2,pheromone_router,23,math-calculation,vector_db,calculator,0.2367771587147228,210,20
2,pheromone_router,24,code-snippet,vector_db,small_llm,0.2895252349460996,1150,105
2,pheromone_router,25,text-summarization,web_search,small_llm,0.2599461901665659,1500,150
2,pheromone_router,26,math-calculation,knowledge_base,small_llm,-0.05876569738780041,1120,110
2,pheromone_router,27,factual-lookup,knowledge_base,small_llm,0.2440844733957996,1120,110
2,pheromone_router,28,text-summarization,vector_db,small_llm,0.5655710742351251,1150,105
2,pheromone_router,29,text-summarization,vector_db,small_llm,0.41397253773061293,1150,105
2,pheromone_router,30,code-snippet,web_search,regex_processor,0.2515573166095172,580,70
2,pheromone_router,31,code-snippet,web_search,small_llm,0.16575687865364652,1500,150
2,pheromone_router,32,code-snippet,web_search,small_llm,0.20707399703672374,1500,150
2,pheromone_router,33,factual-lookup,knowledge_base,small_llm,0.24452457956719778,1120,110
2,pheromone_router,34,factual-lookup,vector_db,small_llm,0.17184408733152842,1150,105
2,pheromone_router,35,math-calculation,vector_db,small_llm,-0.05172121014455158,1150,105
2,pheromone_router,36,text-summarization,knowledge_base,small_llm,0.265684719385472,1120,110
2,pheromone_router,37,text-summarization,knowledge_base,small_llm,0.3373926654178492,1120,110
2,pheromone_router,38,factual-lookup,vector_db,small_llm,0.12485794642051481,1150,105
2,pheromone_router,39,factual-lookup,knowledge_base,small_llm,0.3223395033473757,1120,110
2,pheromone_router,40,math-calculation,vector_db,small_llm,-0.06843409036423448,1150,105
2,pheromone_router,41,code-snippet,vector_db,small_llm,0.2804770309787805,1150,105
2,pheromone_router,42,code-snippet,knowledge_base,small_llm,0.07604651930446707,1120,110
2,pheromone_router,43,text-summarization,knowledge_base,regex_processor,0.09713697228208733,200,30
2,pheromone_router,44,math-calculation,knowledge_base,small_llm,0.00466924931206561,1120,110
2,pheromone_router,45,factual-lookup,knowledge_base,regex_processor,0.07224875284420597,200,30
2,pheromone_router,46,text-summarization,web_search,small_llm,0.14084101587586045,1500,150
2,pheromone_router,47,factual-lookup,vector_db,small_llm,0.19885725549744668,1150,105
2,pheromone_router,48,text-summarization,knowledge_base,small_llm,0.13056083868858911,1120,110
2,pheromone_router,49,factual-lookup,web_search,small_llm,-0.42000000000000004,1500,270
2,pheromone_router,50,text-summarization,knowledge_base,small_llm,0.2407787852235773,1120,110
2,pheromone_router,51,math-calculation,vector_db,small_llm,-0.06819508710469585,1150,105
2,pheromone_router,52,code-snippet,vector_db,small_llm,0.396022576096258,1150,105
2,pheromone_router,53,math-calculation,web_search,small_llm,-0.37977608286411196,1500,270
2,pheromone_router,54,math-calculation,knowledge_base,regex_processor,0.09602946777518055,200,30
2,pheromone_router,55,math-calculation,vector_db,small_llm,-0.061279053690877244,1150,105
2,pheromone_router,56,math-calculation,vector_db,regex_processor,0.046692428181043966,230,25
2,pheromone_router,57,text-summarization,web_search,small_llm,-0.37618751147749013,1500,270
2,pheromone_router,58,code-snippet,knowledge_base,small_llm,0.15902114165027645,1120,110
2,pheromone_router,59,text-summarization,knowledge_base,small_llm,0.328581088993122,1120,110
2,pheromone_router,60,code-snippet,web_search,small_llm,-0.3386940494905102,1500,270
2,pheromone_router,61,math-calculation,vector_db,small_llm,-0.059685433961142925,1150,105
2,pheromone_router,62,factual-lookup,knowledge_base,small_llm,0.19239649508091447,1120,110
2,pheromone_router,63,factual-lookup,web_search,small_llm,-0.42000000000000004,1500,270
2,pheromone_router,64,code-snippet,vector_db,regex_processor,0.42878792252539494,230,25
2,pheromone_router,65,code-snippet,knowledge_base,small_llm,0.08330760001869017,1120,110
2,pheromone_router,66,text-summarization,knowledge_base,small_llm,0.2971351665264764,1120,110
2,pheromone_router,67,factual-lookup,knowledge_base,small_llm,0.2349699151028539,1120,110
2,pheromone_router,68,text-summarization,web_search,small_llm,-0.42000000000000004,1500,270
2,pheromone_router,69,factual-lookup,knowledge_base,small_llm,0.2002354180362423,1120,110
2,pheromone_router,70,text-summarization,knowledge_base,small_llm,0.28276150156612134,1120,110
2,pheromone_router,71,code-snippet,web_search,calculator,-0.2344540881512446,560,185
2,pheromone_router,72,factual-lookup,knowledge_base,small_llm,0.24724108754711813,1120,110
2,pheromone_router,73,math-calculation,knowledge_base,small_llm,0.024511412956420203,1120,110
2,pheromone_router,74,math-calculation,knowledge_base,small_llm,-0.013822247523874093,1120,110
2,pheromone_router,75,text-summarization,knowledge_base,small_llm,0.2891202905675273,1120,110
2,pheromone_router,76,text-summarization,knowledge_base,small_llm,0.19515565055811393,1120,110
2,pheromone_router,77,text-summarization,knowledge_base,small_llm,0.18034991212074228,1120,110
2,pheromone_router,78,factual-lookup,knowledge_base,small_llm,0.23851123666755633,1120,110
